Time                         Bx(nT)         By(nT)         Bz(nT)         Btot(km/s)    Vx(km/s)        Vy(km/s)      Vz(km/s)       Vtot(km/s)      Density(cm^-3)Temp(K)
          703.71045          5.4299        -1.9066        25.8170        26.4506      -117.9919       110.0903       -17.7589       162.3801        31.5431       117.2473
          706.71776          5.4182        -2.0750        27.8467        28.4447      -120.8515       114.7217       -20.5238       167.8988        33.8503       122.0348
          709.72507          8.7104        -3.4475        31.7303        33.0843      -120.0157       110.3899       -18.0666       164.0784        32.7112       114.2721
          712.73238          5.2457        -3.7902        28.9691        29.6832      -124.4402       109.0369       -18.1191       166.4453        31.8782       115.0354
          715.73969          4.8208        -1.6422        31.5604        31.9686      -125.1949       113.6300       -18.3219       170.1551        34.4145       117.9828
          718.74700          7.8710        -4.4064        31.1429        32.4230      -115.6684       110.7906       -14.9199       160.9094        31.8853       116.8118
          721.75431          5.6746        -1.7302        29.2007        29.7972      -119.1084       110.9555       -14.7536       163.4909        29.3926       118.6655
          724.76162          4.8075        -0.6090        27.7937        28.2130      -119.0704       117.1500       -17.7698       168.0070        32.7030       117.8181
          727.76893          5.4579         0.3529        30.9409        31.4205      -115.3785       119.8675       -18.2866       167.4157        31.9182       116.1863
          730.77624          2.2250        -0.3440        26.4420        26.5376      -115.8209       116.5231       -20.3964       165.6731        34.5709       112.9937
          733.78355          4.8383        -1.4617        30.9107        31.3212      -119.6741       117.0679       -18.5544       168.5522        31.5093       131.9942
          736.79086          7.7461        -4.0365        28.1035        29.4296      -110.7745       112.8039       -18.7875       159.3113        32.8049       121.2318
          739.79817          2.1343        -3.1429        26.2871        26.5602      -116.3338       110.2610       -19.9782       161.5353        32.4349       120.5436
          742.80548          3.6871         2.2209        30.4374        30.7403      -122.9822       124.5521       -19.6752       176.2104        32.8223       120.1412
          745.81279          6.3580        -3.2847        26.4287        27.3805      -118.6998       118.2644       -18.5737       168.8419        33.5121       117.3479
          748.82010          4.3093         0.3320        31.0816        31.3806      -117.3859       115.4561       -18.6471       166.1826        33.0126       117.5967
          751.82742          6.1456        -4.4932        25.0960        26.2253      -118.0385       120.6963       -20.3006       170.7421        32.7677       120.3792
          754.83473          3.7140        -0.7768        30.2389        30.4761      -125.9134       109.1510       -21.5867       168.1650        34.3902       123.6792
          757.84204          4.0263        -1.1970        33.7339        33.9944      -116.9863       114.1007       -15.5964       164.1988        33.6792       112.8112
          760.84935          7.0598        -0.1898        27.0039        27.9121      -115.7732       117.0633       -15.2872       165.3751        30.8349       116.2441
          763.85666          5.3150         1.6496        25.6887        26.2846      -121.7355       118.5280       -20.1870       171.1273        33.8788       123.3017
          766.86397          4.8596         6.3237        32.0571        33.0343      -114.0360       120.0005       -19.7327       167.1600        36.0198       115.2802
          769.87128          1.9087        -0.6503        31.1446        31.2098      -109.3575       125.7055       -15.2177       167.5871        29.8272       117.6853
          772.87859          4.1311         0.0032        25.9144        26.2416      -122.6970       122.0415       -14.7093       173.7006        31.7031       118.5950
          775.88590          5.2854         0.5889        33.1951        33.6184      -121.7293       121.2987       -16.2090       172.6277        30.7674       119.4470
          778.89321          2.8499         0.4010        29.7095        29.8486      -118.8087       123.5203       -16.9784       172.2647        31.5963       113.3086
          781.90052          2.5719         2.8417        24.3862        24.6855      -117.2808       123.8551       -23.2514       172.1725        34.4038       129.1912
          784.90784          3.6085         3.2863        29.3145        29.7180      -114.5354       122.0546       -25.0883       169.2656        32.4778       123.1554
          787.91515          1.4860         3.8362        27.4146        27.7216      -118.5812       132.2400       -22.9261       179.1150        32.3165       118.1445
